id,2000-01-04,000001.SH,399005.SZ,399102.SZ
1711,2007-02-13,2831.872,3262.263,0
1712,2007-02-14,2905.093,3302.824,0
1713,2007-02-15,2993.008,3375.289,0
1714,2007-02-16,2998.474,3395.531,0
1715,2007-02-26,3040.599,3424.483,0
1716,2007-02-27,2771.791,3102.618,0
1717,2007-02-28,2881.073,3178.455,0
1718,2007-03-01,2797.19,3103.451,0
1719,2007-03-02,2831.526,3159.366,0
1720,2007-03-05,2785.306,3171.498,0
1721,2007-03-06,2840.175,3195.752,0
1722,2007-03-07,2896.594,3300.218,0
1723,2007-03-08,2928.015,3361.173,0
1724,2007-03-09,2937.91,3333.143,0
1725,2007-03-12,2954.914,3369.278,0
1726,2007-03-13,2964.794,3367.878,0
1727,2007-03-14,2906.334,3343.648,0
1728,2007-03-15,2951.698,3419.774,0
1729,2007-03-16,2930.481,3394.811,0
1730,2007-03-19,3014.442,3413.405,0
1731,2007-03-20,3032.195,3442.103,0
1732,2007-03-21,3057.38,3473.588,0
1733,2007-03-22,3071.225,3486.641,0
1734,2007-03-23,3074.286,3552.104,0
1735,2007-03-26,3122.811,3618.933,0
1736,2007-03-27,3138.826,3614.45,0
1737,2007-03-28,3173.018,3591.302,0
1738,2007-03-29,3197.537,3549.126,0
1739,2007-03-30,3183.983,3584.096,0
1740,2007-04-02,3252.595,3639.931,0
1741,2007-04-03,3291.299,3698.735,0
1742,2007-04-04,3291.542,3710.869,0
1743,2007-04-05,3319.14,3742.409,0
1744,2007-04-06,3323.585,3805.445,0
1745,2007-04-09,3398.95,3853.034,0
1746,2007-04-10,3444.291,3904.302,0
1747,2007-04-11,3495.224,3929.423,0
1748,2007-04-12,3531.029,4038.664,0
1749,2007-04-13,3518.267,4073.946,0
1750,2007-04-16,3596.441,4224.137,0
1751,2007-04-17,3611.87,4255.678,0
1752,2007-04-18,3612.396,4291.664,0
1753,2007-04-19,3449.016,4062.068,0
1754,2007-04-20,3584.204,4215.05,0
1755,2007-04-23,3710.886,4314.589,0
1756,2007-04-24,3720.532,4295.764,0
1757,2007-04-25,3743.959,4260.52,0
1758,2007-04-26,3783.063,4294.249,0
1759,2007-04-27,3759.867,4208.46,0
1760,2007-04-30,3841.272,4272.818,0
1761,2007-05-08,3950.011,4371.617,0
1762,2007-05-09,4013.085,4369.74,0
1763,2007-05-10,4049.701,4344.64,0
1764,2007-05-11,4021.678,4294.033,0
1765,2007-05-14,4046.392,4354.787,0
1766,2007-05-15,3899.178,4229.642,0
1767,2007-05-16,3986.043,4315.771,0
1768,2007-05-17,4048.293,4450.145,0
1769,2007-05-18,4030.258,4541.087,0
1770,2007-05-21,4072.225,4638.416,0
1771,2007-05-22,4110.379,4660.999,0
1772,2007-05-23,4173.709,4759.176,0
1773,2007-05-24,4151.133,4690.84,0
1774,2007-05-25,4179.776,4786.822,0
1775,2007-05-28,4272.111,4911.353,0
1776,2007-05-29,4334.924,5046.581,0
1777,2007-05-30,4053.088,4650.545,0
1778,2007-05-31,4109.654,4682.997,0
1779,2007-06-01,4000.742,4477.232,0
1780,2007-06-04,3670.401,4173.604,0
1781,2007-06-05,3767.101,4241.929,0
1782,2007-06-06,3776.317,4335.991,0
1783,2007-06-07,3890.803,4526.639,0
1784,2007-06-08,3913.135,4574.788,0
1785,2007-06-11,3995.68,4724.846,0
1786,2007-06-12,4072.138,4846.006,0
1787,2007-06-13,4176.48,4975.884,0
1788,2007-06-14,4115.209,4975.462,0
1789,2007-06-15,4132.869,5010.572,0
1790,2007-06-18,4253.348,5140.844,0
1791,2007-06-19,4269.524,5183.642,0
1792,2007-06-20,4181.323,5035.813,0
1793,2007-06-21,4230.823,5000.609,0
1794,2007-06-22,4091.445,4731.249,0
1795,2007-06-25,3941.081,4532.238,0
1796,2007-06-26,3973.371,4619.875,0
1797,2007-06-27,4078.599,4766.821,0
1798,2007-06-28,3914.204,4489.292,0
1799,2007-06-29,3820.703,4345.515,0
1800,2007-07-02,3836.294,4386.315,0
1801,2007-07-03,3899.724,4485.767,0
1802,2007-07-04,3816.165,4389.755,0
1803,2007-07-05,3615.872,4187.995,0
1804,2007-07-06,3781.348,4386.408,0
1805,2007-07-09,3883.216,4477.245,0
1806,2007-07-10,3853.021,4339.297,0
1807,2007-07-11,3865.723,4360.552,0
1808,2007-07-12,3915.991,4443.126,0
1809,2007-07-13,3914.395,4443.896,0
1810,2007-07-16,3821.916,4384.941,0
1811,2007-07-17,3896.191,4456.719,0
1812,2007-07-18,3930.06,4453.9,0
1813,2007-07-19,3912.941,4492.534,0
1814,2007-07-20,4058.853,4694.413,0
1815,2007-07-23,4213.361,4863.047,0
1816,2007-07-24,4210.329,4847.523,0
1817,2007-07-25,4323.966,4910.475,0
1818,2007-07-26,4346.458,4959.315,0
1819,2007-07-27,4345.357,4988.025,0
1820,2007-07-30,4440.769,5079.682,0
1821,2007-07-31,4471.032,5171.872,0
1822,2007-08-01,4300.563,4970.741,0
1823,2007-08-02,4407.73,5139.049,0
1824,2007-08-03,4560.774,5245.64,0
1825,2007-08-06,4628.108,5348.655,0
1826,2007-08-07,4651.225,5381.528,0
1827,2007-08-08,4663.162,5256.213,0
1828,2007-08-09,4754.095,5289.414,0
1829,2007-08-10,4749.369,5164.553,0
1830,2007-08-13,4820.064,5138.648,0
1831,2007-08-14,4872.785,5183.798,0
1832,2007-08-15,4869.883,5188.588,0
1833,2007-08-16,4765.448,5223.481,0
1834,2007-08-17,4656.574,5167.039,0
1835,2007-08-20,4904.855,5342.975,0
1836,2007-08-21,4955.207,5410.736,0
1837,2007-08-22,4980.075,5538.539,0
1838,2007-08-23,5032.494,5634.384,0
1839,2007-08-24,5107.668,5679.622,0
1840,2007-08-27,5150.118,5605.588,0
1841,2007-08-28,5194.689,5545.803,0
1842,2007-08-29,5109.427,5517.812,0
1843,2007-08-30,5167.884,5664.949,0
1844,2007-08-31,5218.825,5819.779,0
1845,2007-09-03,5321.055,5841.271,0
1846,2007-09-04,5294.045,5798.128,0
1847,2007-09-05,5310.716,5788.976,0
1848,2007-09-06,5393.66,5814.922,0
1849,2007-09-07,5277.176,5666.934,0
1850,2007-09-10,5355.287,5718.764,0
1851,2007-09-11,5113.968,5462.57,0
1852,2007-09-12,5172.627,5539.834,0
1853,2007-09-13,5273.592,5632.875,0
1854,2007-09-14,5312.182,5660.689,0


1855,2007-09-17,5421.392,5700.499,0
1856,2007-09-18,5425.208,5637.688,0
1857,2007-09-19,5395.265,5526.357,0
1858,2007-09-20,5470.065,5549.621,0
1859,2007-09-21,5454.674,5494.828,0
1860,2007-09-24,5485.013,5497.319,0
1861,2007-09-25,5425.88,5647.088,0
1862,2007-09-26,5338.52,5550.623,0
1863,2007-09-27,5409.403,5647.728,0
1864,2007-09-28,5552.301,5799.915,0
1865,2007-10-08,5692.755,5813.02,0
1866,2007-10-09,5715.892,5882.229,0
1867,2007-10-10,5771.464,5944.649,0
1868,2007-10-11,5913.23,5882.289,0
1869,2007-10-12,5903.264,5800.505,0
1870,2007-10-15,6030.086,5742.521,0
1871,2007-10-16,6092.057,5763.706,0
1872,2007-10-17,6036.281,5793.573,0
1873,2007-10-18,5825.282,5638.229,0
1874,2007-10-19,5818.047,5754.538,0
1875,2007-10-22,5667.332,5592.661,0
1876,2007-10-23,5773.387,5585.398,0
1877,2007-10-24,5843.109,5579.26,0
1878,2007-10-25,5562.394,5316.324,0
1879,2007-10-26,5589.631,5336.993,0
1880,2007-10-29,5747.997,5376.996,0
1881,2007-10-30,5897.193,5366.274,0
1882,2007-10-31,5954.765,5481.878,0
1883,2007-11-01,5914.285,5346.012,0
1884,2007-11-02,5777.809,5201.668,0
1885,2007-11-05,5634.452,5266.693,0
1886,2007-11-06,5536.569,5313.045,0
1887,2007-11-07,5601.783,5312.867,0
1888,2007-11-08,5330.023,5169.265,0
1889,2007-11-09,5315.54,5070.463,0
1890,2007-11-12,5187.735,4937.298,0
1891,2007-11-13,5158.118,4975.773,0
1892,2007-11-14,5412.694,5154.316,0
1893,2007-11-15,5365.267,5084.743,0
1894,2007-11-16,5316.274,5075.551,0
1895,2007-11-19,5269.817,5204.703,0
1896,2007-11-20,5293.703,5257.567,0
1897,2007-11-21,5214.225,5260.145,0
1898,2007-11-22,4984.161,5064.822,0
1899,2007-11-23,5032.13,5167.006,0
1900,2007-11-26,4958.849,5124.615,0
1901,2007-11-27,4861.111,5042.086,0
1902,2007-11-28,4803.394,4979.384,0
1903,2007-11-29,5003.333,5108.056,0
1904,2007-11-30,4871.778,5028.436,0
1905,2007-12-03,4868.611,5053.473,0
1906,2007-12-04,4915.889,5099.918,0
1907,2007-12-05,5042.654,5250.907,0
1908,2007-12-06,5035.073,5295.581,0
1909,2007-12-07,5091.756,5325.2,0
1910,2007-12-10,5161.919,5548.769,0
1911,2007-12-11,5175.076,5635.445,0
1912,2007-12-12,5095.543,5664.113,0
1913,2007-12-13,4958.043,5473.686,0
1914,2007-12-14,5007.911,5585.327,0
1915,2007-12-17,4876.761,5721.943,0
1916,2007-12-18,4836.174,5610.69,0
1917,2007-12-19,4941.784,5665.321,0
1918,2007-12-20,5043.535,5719.509,0
1919,2007-12-21,5101.779,5781.345,0
1920,2007-12-24,5234.262,5929.861,0
1921,2007-12-25,5201.181,6014.258,0
1922,2007-12-26,5233.351,6209.994,0
1923,2007-12-27,5308.889,6230.721,0
1924,2007-12-28,5261.563,6247.56,0
1925,2008-01-02,5272.814,6400.808,0
1926,2008-01-03,5319.861,6421.972,0
1927,2008-01-04,5361.574,6387.947,0
1928,2008-01-07,5393.343,6419.6,0
1929,2008-01-08,5386.531,6291.753,0
1930,2008-01-09,5435.807,6418.211,0
1931,2008-01-10,5456.541,6425.966,0
1932,2008-01-11,5484.677,6447.831,0
1933,2008-01-14,5497.901,6545.108,0
1934,2008-01-15,5443.791,6613.563,0
1935,2008-01-16,5290.606,6537.133,0
1936,2008-01-17,5151.626,6436.317,0
1937,2008-01-18,5180.514,6439.466,0
1938,2008-01-21,4914.435,6239.113,0
1939,2008-01-22,4559.751,5808.033,0
1940,2008-01-23,4703.047,6110.071,0
1941,2008-01-24,4717.734,6249.607,0
1942,2008-01-25,4761.688,6218.081,0
1943,2008-01-28,4419.294,5875.91,0
1944,2008-01-29,4457.944,5898.457,0
1945,2008-01-30,4417.849,5916.98,0
1946,2008-01-31,4383.393,5706.942,0
1947,2008-02-01,4320.767,5559.791,0
1948,2008-02-04,4672.17,5976.619,0
1949,2008-02-05,4599.696,5989.75,0
1950,2008-02-13,4490.721,5914.728,0
1951,2008-02-14,4552.316,6006.275,0
1952,2008-02-15,4497.127,6026.084,0
1953,2008-02-18,4568.151,6228.189,0
1954,2008-02-19,4664.295,6346.544,0


1955,2008-02-20,4567.026,6271.394,0
1956,2008-02-21,4527.177,6337.489,0
1957,2008-02-22,4370.285,6197.59,0
1958,2008-02-25,4192.533,5969.868,0
1959,2008-02-26,4238.179,5909.506,0
1960,2008-02-27,4334.047,5985.563,0
1961,2008-02-28,4299.513,5993.352,0
1962,2008-02-29,4348.543,6093.64,0
1963,2008-03-03,4438.265,6290.143,0
1964,2008-03-04,4335.446,6238.386,0
1965,2008-03-05,4292.654,6198.432,0
1966,2008-03-06,4360.986,6205.669,0
1967,2008-03-07,4300.515,6160.537,0
1968,2008-03-10,4146.299,5967.93,0
1969,2008-03-11,4165.878,5954.448,0
1970,2008-03-12,4070.116,5809.894,0
1971,2008-03-13,3971.257,5583.732,0
1972,2008-03-14,3962.673,5559.489,0
1973,2008-03-17,3820.048,5189.194,0
1974,2008-03-18,3668.897,4822.917,0
1975,2008-03-19,3761.605,4968.85,0
1976,2008-03-20,3804.054,5121.674,0
1977,2008-03-21,3796.576,5250.782,0
1978,2008-03-24,3626.188,5122.772,0
1979,2008-03-25,3629.619,5144.472,0
1980,2008-03-26,3606.857,5168.462,0
1981,2008-03-27,3411.493,5000.754,0
1982,2008-03-28,3580.146,5108.671,0
1983,2008-03-31,3472.713,4950.144,0
1984,2008-04-01,3329.162,4610.14,0
1985,2008-04-02,3347.882,4405.899,0
1986,2008-04-03,3446.244,4542.325,0
1987,2008-04-07,3599.618,4785.374,0
1988,2008-04-08,3612.539,4865.115,0
1989,2008-04-09,3413.907,4663.429,0
1990,2008-04-10,3471.743,4759.653,0
1991,2008-04-11,3492.893,4819.369,0
1992,2008-04-14,3296.672,4582.455,0
1993,2008-04-15,3348.353,4679.736,0
1994,2008-04-16,3291.599,4597.629,0
1995,2008-04-17,3222.741,4435.478,0
1996,2008-04-18,3094.668,4271.144,0
1997,2008-04-21,3116.977,4211.104,0
1998,2008-04-22,3147.793,4110.698,0
1999,2008-04-23,3278.33,4318.479,0
2000,2008-04-24,3583.028,4702.837,0
2001,2008-04-25,3557.749,4674.03,0
2002,2008-04-28,3474.722,4602.338,0
2003,2008-04-29,3523.405,4643.917,0
2004,2008-04-30,3693.106,4858.348,0
2005,2008-05-05,3761.009,5033.181,0
2006,2008-05-06,3733.503,4996.813,0
2007,2008-05-07,3579.147,4828.295,0
2008,2008-05-08,3656.839,4972.859,0
2009,2008-05-09,3613.494,5002.724,0
2010,2008-05-12,3626.982,5119.085,0
2011,2008-05-13,3560.243,5191.492,0
2012,2008-05-14,3657.432,5240.906,0
2013,2008-05-15,3637.324,5159.021,0
2014,2008-05-16,3624.233,5082.688,0
2015,2008-05-19,3604.761,5096.991,0
2016,2008-05-20,3443.162,4850.275,0
2017,2008-05-21,3544.186,4919.991,0
2018,2008-05-22,3485.63,4859.418,0
2019,2008-05-23,3473.091,4802.456,0
2020,2008-05-26,3364.544,4642.552,0
2021,2008-05-27,3375.407,4671.35,0
2022,2008-05-28,3459.026,4795.729,0
2023,2008-05-29,3401.437,4714.213,0
2024,2008-05-30,3433.354,4720.164,0
2025,2008-06-02,3459.044,4738.713,0
2026,2008-06-03,3436.398,4701.527,0
2027,2008-06-04,3369.913,4635.318,0
2028,2008-06-05,3351.645,4606.02,0
2029,2008-06-06,3329.67,4584.391,0
2030,2008-06-10,3072.333,4202.514,0
2031,2008-06-11,3024.24,4122.957,0
2032,2008-06-12,2957.532,4043.48,0
2033,2008-06-13,2868.8,3870.514,0
2034,2008-06-16,2874.103,3808.552,0
2035,2008-06-17,2794.751,3702.307,0
2036,2008-06-18,2941.115,3884.097,0
2037,2008-06-19,2748.874,3587.106,0
2038,2008-06-20,2831.736,3645.174,0
2039,2008-06-23,2760.417,3540.554,0
2040,2008-06-24,2803.019,3642.52,0
2041,2008-06-25,2905.014,3840.193,0
2042,2008-06-26,2901.85,3905.946,0
2043,2008-06-27,2748.432,3681.192,0
2044,2008-06-30,2736.103,3676.123,0
2045,2008-07-01,2651.605,3629.762,0
2046,2008-07-02,2651.725,3658.48,0
2047,2008-07-03,2703.529,3831.784,0
2048,2008-07-04,2669.892,3818.515,0
2049,2008-07-07,2792.397,4000.546,0
2050,2008-07-08,2814.947,4076.039,0
2051,2008-07-09,2920.546,4178.066,0
2052,2008-07-10,2875.45,4137.568,0
2053,2008-07-11,2856.634,4068.719,0
2054,2008-07-14,2878.256,4123.679,0
2055,2008-07-15,2779.448,3999.477,0
2056,2008-07-16,2705.867,3873.37,0
2057,2008-07-17,2684.778,3851.274,0
2058,2008-07-18,2778.367,3933.699,0
2059,2008-07-21,2861.418,4090.203,0
2060,2008-07-22,2846.117,4097.392,0
2061,2008-07-23,2837.849,4048.246,0
2062,2008-07-24,2910.292,4132.625,0
2063,2008-07-25,2865.101,4114.519,0
2064,2008-07-28,2903.012,4140.414,0
2065,2008-07-29,2850.311,4085.691,0
2066,2008-07-30,2836.668,4072.91,0
2067,2008-07-31,2775.717,3969.239,0
2068,2008-08-01,2801.817,4006.275,0
2069,2008-08-04,2741.74,3895.833,0
2070,2008-08-05,2690.746,3788.372,0
2071,2008-08-06,2719.368,3805.553,0
2072,2008-08-07,2727.577,3793.446,0
2073,2008-08-08,2605.719,3610.726,0
2074,2008-08-11,2470.074,3428.516,0
2075,2008-08-12,2457.198,3397.194,0
2076,2008-08-13,2446.297,3422.829,0
2077,2008-08-14,2437.082,3457.605,0
2078,2008-08-15,2450.61,3458.691,0
2079,2008-08-18,2319.868,3286.763,0
2080,2008-08-19,2344.469,3330.236,0
2081,2008-08-20,2523.282,3560.598,0
2082,2008-08-21,2431.716,3433.01,0
2083,2008-08-22,2405.226,3343.341,0
2084,2008-08-25,2413.374,3332.522,0
2085,2008-08-26,2350.084,3206.255,0
2086,2008-08-27,2342.147,3147.472,0
2087,2008-08-28,2350.143,3133.486,0
2088,2008-08-29,2397.369,3199.734,0
2089,2008-09-01,2325.135,3044.582,0
2090,2008-09-02,2304.891,2982.577,0
2091,2008-09-03,2276.672,2918.639,0
2092,2008-09-04,2277.411,2955.274,0
2093,2008-09-05,2202.446,2864.567,0
2094,2008-09-08,2143.421,2741.519,0
2095,2008-09-09,2145.779,2750.806,0
2096,2008-09-10,2150.759,2755.878,0
2097,2008-09-11,2078.981,2724.095,0
2098,2008-09-12,2079.673,2758.989,0
2099,2008-09-16,1986.636,2726.269,0
2100,2008-09-17,1929.047,2667.763,0
2101,2008-09-18,1895.837,2574.127,0
2102,2008-09-19,2075.091,2824.151,0
2103,2008-09-22,2236.41,2925.888,0
2104,2008-09-23,2201.51,2736.591,0
2105,2008-09-24,2216.811,2747.241,0
2106,2008-09-25,2297.501,2826.259,0
2107,2008-09-26,2293.784,2838.735,0
2108,2008-10-06,2173.738,2716.986,0
2109,2008-10-07,2157.839,2721.092,0
2110,2008-10-08,2092.224,2642.167,0
2111,2008-10-09,2074.583,2600.997,0
2112,2008-10-10,2000.572,2444.541,0
2113,2008-10-13,2073.568,2469.534,0
2114,2008-10-14,2017.321,2392.917,0
2115,2008-10-15,1994.667,2348.419,0
2116,2008-10-16,1909.941,2230.758,0
2117,2008-10-17,1930.651,2238.986,0
2118,2008-10-20,1974.006,2300.596,0
2119,2008-10-21,1958.529,2326.311,0
2120,2008-10-22,1895.822,2308.98,0
2121,2008-10-23,1875.561,2323.652,0
2122,2008-10-24,1839.621,2299.923,0
2123,2008-10-27,1723.351,2158.311,0
2124,2008-10-28,1771.821,2230.422,0
2125,2008-10-29,1719.812,2173.974,0
2126,2008-10-30,1763.607,2210.627,0
2127,2008-10-31,1728.786,2201.019,0
2128,2008-11-03,1719.774,2198.9,0
2129,2008-11-04,1706.703,2162.328,0
2130,2008-11-05,1760.609,2225.422,0
2131,2008-11-06,1717.722,2179.319,0
2132,2008-11-07,1747.713,2177.539,0
2133,2008-11-10,1874.801,2320.474,0
2134,2008-11-11,1843.607,2291.378,0
2135,2008-11-12,1859.11,2282.613,0
2136,2008-11-13,1927.613,2383.222,0
2137,2008-11-14,1986.438,2516.835,0
2138,2008-11-17,2030.485,2628.669,0
2139,2008-11-18,1902.43,2437.97,0
2140,2008-11-19,2017.474,2598.843,0
2141,2008-11-20,1983.76,2577.945,0
2142,2008-11-21,1969.389,2517.586,0
2143,2008-11-24,1897.06,2462.395,0
2144,2008-11-25,1888.715,2472.454,0
2145,2008-11-26,1897.884,2473.54,0
2146,2008-11-27,1917.861,2542.32,0
2147,2008-11-28,1871.156,2574.035,0
2148,2008-12-01,1894.615,2643.976,0
2149,2008-12-02,1889.638,2696.977,0
2150,2008-12-03,1965.414,2809.053,0
2151,2008-12-04,2001.504,2828.153,0
2152,2008-12-05,2018.656,2884.656,0
2153,2008-12-08,2090.773,2999.955,0
2154,2008-12-09,2037.74,2958.508,0
2155,2008-12-10,2079.117,3031.563,0
2156,2008-12-11,2031.681,2924.819,0
2157,2008-12-12,1954.215,2790.854,0
2158,2008-12-15,1964.374,2823.731,0
2159,2008-12-16,1975.006,2900.057,0
2160,2008-12-17,1976.819,2943.234,0
2161,2008-12-18,2015.694,2989.572,0
2162,2008-12-19,2018.463,3036.57,0
2163,2008-12-22,1987.755,3061.068,0
2164,2008-12-23,1897.225,2885.965,0
2165,2008-12-24,1863.8,2819.648,0
2166,2008-12-25,1852.419,2841.116,0
2167,2008-12-26,1851.518,2867.151,0
2168,2008-12-29,1850.48,2864.314,0
2169,2008-12-30,1832.91,2876.1,0
2170,2008-12-31,1820.805,2863.99,0
2171,2009-01-05,1880.716,2946.436,0
2172,2009-01-06,1937.145,2981.815,0
2173,2009-01-07,1924.012,2992.996,0
2174,2009-01-08,1878.181,2932.491,0
2175,2009-01-09,1904.861,3013.6,0
2176,2009-01-12,1900.347,3043.806,0
2177,2009-01-13,1863.367,2945.488,0
2178,2009-01-14,1928.869,3058.07,0
2179,2009-01-15,1920.206,3066.521,0
2180,2009-01-16,1954.438,3071.276,0
2181,2009-01-19,1986.672,3067.927,0
2182,2009-01-20,1994.107,3102.774,0
2183,2009-01-21,1985.016,3038.831,0
2184,2009-01-22,2004.951,3078.822,0
2185,2009-01-23,1990.657,3059.426,0
2186,2009-02-02,2011.683,3127.152,0
2187,2009-02-03,2060.808,3188.55,0
2188,2009-02-04,2107.749,3242.247,0
2189,2009-02-05,2098.018,3174.558,0
2190,2009-02-06,2181.239,3301.935,0
2191,2009-02-09,2224.714,3422.941,0
2192,2009-02-10,2265.161,3486.121,0
2193,2009-02-11,2260.82,3490.004,0
2194,2009-02-12,2248.091,3518.955,0
2195,2009-02-13,2320.792,3632.164,0
2196,2009-02-16,2389.387,3655.953,0
2197,2009-02-17,2319.441,3548.796,0
2198,2009-02-18,2209.862,3412.607,0
2199,2009-02-19,2227.125,3480.874,0
2200,2009-02-20,2261.478,3583.326,0
2201,2009-02-23,2305.777,3675.781,0
2202,2009-02-24,2200.654,3512.206,0
2203,2009-02-25,2206.574,3492.21,0
2204,2009-02-26,2121.251,3283.597,0
2205,2009-02-27,2082.852,3187.717,0
2206,2009-03-02,2093.447,3246.772,0
2207,2009-03-03,2071.431,3254.304,0
2208,2009-03-04,2198.107,3440.931,0
2209,2009-03-05,2221.076,3441.571,0
2210,2009-03-06,2193.007,3436.158,0
2211,2009-03-09,2118.748,3304.051,0
2212,2009-03-10,2158.568,3362.122,0
2213,2009-03-11,2139.025,3328.485,0
2214,2009-03-12,2133.881,3326.025,0
2215,2009-03-13,2128.848,3330.04,0
2216,2009-03-16,2153.291,3364.475,0
2217,2009-03-17,2218.326,3484.185,0
2218,2009-03-18,2223.725,3525.9,0
2219,2009-03-19,2265.759,3594.929,0
2220,2009-03-20,2281.087,3588.388,0
2221,2009-03-23,2325.48,3655.086,0
2222,2009-03-24,2338.42,3681.457,0
2223,2009-03-25,2291.555,3609.182,0
2224,2009-03-26,2361.704,3681.999,0
2225,2009-03-27,2374.438,3712.679,0
2226,2009-03-30,2358.04,3707.19,0
2227,2009-03-31,2373.213,3747.492,0
2228,2009-04-01,2408.017,3816.436,0
2229,2009-04-02,2425.291,3882.307,0
2230,2009-04-03,2419.778,3868.745,0
2231,2009-04-07,2439.182,3890.155,0
2232,2009-04-08,2347.385,3777.348,0
2233,2009-04-09,2379.876,3829.828,0
2234,2009-04-10,2444.226,3973.584,0
2235,2009-04-13,2513.701,4062.184,0
2236,2009-04-14,2527.181,4126.036,0
2237,2009-04-15,2536.056,4146.211,0
2238,2009-04-16,2534.134,4144.936,0
2239,2009-04-17,2503.935,4081.76,0
2240,2009-04-20,2557.456,4196.897,0
2241,2009-04-21,2535.828,4196.679,0
2242,2009-04-22,2461.346,4000.699,0
2243,2009-04-23,2463.954,4024.727,0
2244,2009-04-24,2448.595,4039.209,0
2245,2009-04-27,2405.348,3889.426,0
2246,2009-04-28,2401.438,3900.381,0
2247,2009-04-29,2468.192,3982.051,0
2248,2009-04-30,2477.569,4030.396,0
2249,2009-05-04,2559.911,4147.893,0
2250,2009-05-05,2567.337,4175.751,0
2251,2009-05-06,2592.52,4274.564,0
2252,2009-05-07,2597.447,4253.008,0
2253,2009-05-08,2625.645,4204.582,0
2254,2009-05-11,2579.747,4051.4,0
2255,2009-05-12,2618.172,4135.019,0
2256,2009-05-13,2663.766,4195.349,0
2257,2009-05-14,2639.887,4187.925,0
2258,2009-05-15,2645.263,4229.919,0
2259,2009-05-18,2652.779,4243.324,0
2260,2009-05-19,2676.682,4266.124,0
2261,2009-05-20,2651.414,4270.243,0
2262,2009-05-21,2610.622,4192.179,0
2263,2009-05-22,2597.601,4175.683,0
2264,2009-05-25,2610.01,4200.467,0
2265,2009-05-26,2588.575,4211.779,0
2266,2009-05-27,2632.93,4209.59,0
2267,2009-06-01,2721.28,4269.227,0
2268,2009-06-02,2724.302,4279.922,0
2269,2009-06-03,2778.589,4290.504,0
2270,2009-06-04,2767.244,4279.711,0
2271,2009-06-05,2753.891,4271.272,0
2272,2009-06-08,2768.336,4223.223,0
2273,2009-06-09,2787.887,4271.12,0
2274,2009-06-10,2816.247,4321.752,0
2275,2009-06-11,2797.32,4304.545,0
2276,2009-06-12,2743.762,4215.795,0
2277,2009-06-15,2789.549,4298.501,0
2278,2009-06-16,2776.022,4305.752,0
2279,2009-06-17,2810.123,4345.893,0
2280,2009-06-18,2853.903,4385.016,0
2281,2009-06-19,2880.492,4347.792,0
2282,2009-06-22,2896.302,4335.144,0
2283,2009-06-23,2892.697,4307.73,0
2284,2009-06-24,2922.299,4367.875,0
2285,2009-06-25,2925.046,4370.524,0
2286,2009-06-26,2928.211,4367.504,0
2287,2009-06-29,2975.314,4370.523,0
2288,2009-06-30,2959.362,4363.723,0
2289,2009-07-01,3008.15,4398.169,0
2290,2009-07-02,3060.254,4450.114,0
2291,2009-07-03,3088.367,4446.811,0
2292,2009-07-06,3124.667,4441.082,0
2293,2009-07-07,3089.45,4458.18,0
2294,2009-07-08,3080.774,4492.075,0
2295,2009-07-09,3123.035,4597.003,0
2296,2009-07-10,3113.932,4596.205,0
2297,2009-07-13,3080.556,4630.116,0
2298,2009-07-14,3145.157,4708.334,0
2299,2009-07-15,3188.551,4707.915,0
2300,2009-07-16,3183.742,4679.308,0
2301,2009-07-17,3189.741,4688.121,0
2302,2009-07-20,3266.92,4793.683,0
2303,2009-07-21,3213.206,4649.765,0
2304,2009-07-22,3296.615,4710.944,0
2305,2009-07-23,3328.49,4729.196,0
2306,2009-07-24,3372.603,4678.208,0
2307,2009-07-27,3435.212,4765.527,0
2308,2009-07-28,3438.371,4876.562,0
2309,2009-07-29,3266.432,4587.202,0
2310,2009-07-30,3321.56,4642.83,0
2311,2009-07-31,3412.062,4766.899,0
2312,2009-08-03,3462.59,4847.931,0
2313,2009-08-04,3471.442,4913.073,0
2314,2009-08-05,3428.501,4956.867,0
2315,2009-08-06,3356.33,4929.881,0
2316,2009-08-07,3260.69,4768.951,0
2317,2009-08-10,3249.76,4811.107,0
2318,2009-08-11,3264.726,4847.583,0
2319,2009-08-12,3112.719,4613.735,0
2320,2009-08-13,3140.56,4610.545,0
2321,2009-08-14,3046.972,4433.959,0
2322,2009-08-17,2870.63,4125.019,0
2323,2009-08-18,2910.884,4196.624,0
2324,2009-08-19,2785.584,4021.071,0
2325,2009-08-20,2911.582,4170.453,0
2326,2009-08-21,2960.771,4276.452,0
2327,2009-08-24,2993.429,4384.152,0
2328,2009-08-25,2915.803,4313.161,0
2329,2009-08-26,2967.595,4442.278,0
2330,2009-08-27,2946.395,4480.769,0
2331,2009-08-28,2860.688,4361.227,0
2332,2009-08-31,2667.745,4076.519,0
2333,2009-09-01,2683.724,4063.253,0
2334,2009-09-02,2714.974,4071.175,0
2335,2009-09-03,2845.024,4262.967,0
2336,2009-09-04,2861.609,4319.179,0
2337,2009-09-07,2881.116,4413.937,0
2338,2009-09-08,2930.475,4505.156,0
2339,2009-09-09,2946.259,4544.308,0
2340,2009-09-10,2924.883,4495.856,0
2341,2009-09-11,2989.792,4583.03,0
2342,2009-09-14,3026.741,4667.73,0
2343,2009-09-15,3033.728,4727.328,0
2344,2009-09-16,2999.71,4726.99,0
