id,2000-01-01,000001.SH,399005.SZ,399102.SZ
217,2000-08-05,2026.361,0,0
218,2000-08-06,2026.361,0,0
219,2000-08-07,2039.419,0,0
220,2000-08-08,2049.916,0,0
221,2000-08-09,2061.18,0,0
222,2000-08-10,2065.943,0,0
223,2000-08-11,2062.666,0,0
224,2000-08-12,2062.666,0,0
225,2000-08-13,2062.666,0,0
226,2000-08-14,2076.3,0,0
227,2000-08-15,2076.823,0,0
228,2000-08-16,2083.467,0,0
229,2000-08-17,2091.586,0,0
230,2000-08-18,2090.183,0,0
231,2000-08-19,2090.183,0,0
232,2000-08-20,2090.183,0,0
233,2000-08-21,2108.69,0,0
234,2000-08-22,2074.703,0,0
235,2000-08-23,2057.919,0,0
236,2000-08-24,2071.161,0,0
237,2000-08-25,2086.703,0,0
238,2000-08-26,2086.703,0,0
239,2000-08-27,2086.703,0,0
240,2000-08-28,2100.585,0,0
241,2000-08-29,2105.476,0,0
242,2000-08-30,2076.143,0,0
243,2000-08-31,2021.199,0,0
244,2000-09-01,1999.859,0,0
245,2000-09-02,1999.859,0,0
246,2000-09-03,1999.859,0,0
247,2000-09-04,2010.602,0,0
248,2000-09-05,1963.792,0,0
249,2000-09-06,1925.907,0,0
250,2000-09-07,1950.663,0,0
251,2000-09-08,1959.312,0,0
252,2000-09-09,1959.312,0,0
253,2000-09-10,1959.312,0,0
254,2000-09-11,1972.043,0,0
255,2000-09-12,1979.095,0,0
256,2000-09-13,1988.936,0,0
257,2000-09-14,1979.505,0,0
258,2000-09-15,1978.434,0,0
259,2000-09-16,1978.434,0,0
260,2000-09-17,1978.434,0,0
261,2000-09-18,1946.753,0,0
262,2000-09-19,1903.154,0,0
263,2000-09-20,1922.289,0,0
264,2000-09-21,1907.306,0,0
265,2000-09-22,1891.984,0,0
266,2000-09-23,1891.984,0,0
267,2000-09-24,1891.984,0,0
268,2000-09-25,1875.911,0,0
269,2000-09-26,1887.829,0,0
270,2000-09-27,1914.086,0,0
271,2000-09-28,1889.289,0,0
272,2000-09-29,1910.161,0,0
273,2000-09-30,1910.161,0,0
274,2000-10-01,1910.161,0,0
275,2000-10-02,1910.161,0,0
276,2000-10-03,1910.161,0,0
277,2000-10-04,1910.161,0,0
278,2000-10-05,1910.161,0,0
279,2000-10-06,1910.161,0,0
280,2000-10-07,1910.161,0,0
281,2000-10-08,1910.161,0,0
282,2000-10-09,1915.35,0,0
283,2000-10-10,1942.149,0,0
284,2000-10-11,1933.726,0,0
285,2000-10-12,1926.324,0,0
286,2000-10-13,1918.157,0,0
287,2000-10-14,1918.157,0,0
288,2000-10-15,1918.157,0,0
289,2000-10-16,1902.809,0,0
290,2000-10-17,1909.49,0,0
291,2000-10-18,1922.845,0,0
292,2000-10-19,1913.42,0,0
293,2000-10-20,1947.455,0,0
294,2000-10-21,1947.455,0,0
295,2000-10-22,1947.455,0,0
296,2000-10-23,1958.938,0,0
297,2000-10-24,1956.344,0,0
298,2000-10-25,1977.254,0,0
299,2000-10-26,1967.673,0,0
300,2000-10-27,1967.405,0,0
301,2000-10-28,1967.405,0,0
302,2000-10-29,1967.405,0,0
303,2000-10-30,1973.578,0,0
304,2000-10-31,1961.287,0,0
305,2000-11-01,1977.363,0,0
306,2000-11-02,1984.26,0,0
307,2000-11-03,1981.631,0,0
308,2000-11-04,1981.631,0,0
309,2000-11-05,1981.631,0,0
310,2000-11-06,1991.173,0,0
311,2000-11-07,1997.077,0,0
312,2000-11-08,2012.908,0,0
313,2000-11-09,2032.482,0,0
314,2000-11-10,2047.458,0,0
315,2000-11-11,2047.458,0,0
316,2000-11-12,2047.458,0,0
317,2000-11-13,2070.788,0,0
318,2000-11-14,2085.118,0,0
319,2000-11-15,2081.905,0,0
320,2000-11-16,2095.984,0,0
321,2000-11-17,2093.235,0,0
322,2000-11-18,2093.235,0,0
323,2000-11-19,2093.235,0,0
324,2000-11-20,2101.389,0,0
325,2000-11-21,2097.982,0,0
326,2000-11-22,2113.303,0,0
327,2000-11-23,2119.439,0,0
328,2000-11-24,2053.37,0,0
329,2000-11-25,2053.37,0,0
330,2000-11-26,2053.37,0,0
331,2000-11-27,2049.671,0,0
332,2000-11-28,2079.396,0,0
333,2000-11-29,2067.495,0,0
334,2000-11-30,2070.613,0,0
335,2000-12-01,2081.843,0,0
336,2000-12-02,2081.843,0,0
337,2000-12-03,2081.843,0,0
338,2000-12-04,2092.139,0,0
339,2000-12-05,2091.67,0,0
340,2000-12-06,2075.627,0,0
341,2000-12-07,2075.044,0,0
342,2000-12-08,2073.163,0,0
343,2000-12-09,2073.163,0,0
344,2000-12-10,2073.163,0,0
345,2000-12-11,2046.076,0,0
346,2000-12-12,2059.053,0,0
347,2000-12-13,2056.12,0,0
348,2000-12-14,2051.079,0,0
349,2000-12-15,2039.364,0,0
350,2000-12-16,2039.364,0,0
351,2000-12-17,2039.364,0,0
352,2000-12-18,2044.545,0,0
353,2000-12-19,2049.032,0,0
354,2000-12-20,2071.268,0,0
355,2000-12-21,2076.886,0,0
356,2000-12-22,2069.768,0,0
357,2000-12-23,2069.768,0,0
358,2000-12-24,2069.768,0,0
359,2000-12-25,2068.174,0,0
360,2000-12-26,2076.266,0,0
361,2000-12-27,2058.244,0,0
362,2000-12-28,2053.704,0,0
363,2000-12-29,2073.477,0,0
364,2000-12-30,2073.477,0,0
365,2000-12-31,2073.477,0,0
366,2001-01-01,2073.477,0,0
367,2001-01-02,2103.469,0,0
368,2001-01-03,2123.899,0,0
369,2001-01-04,2117.405,0,0
370,2001-01-05,2125.3,0,0
371,2001-01-06,2125.3,0,0
372,2001-01-07,2125.3,0,0
373,2001-01-08,2102.064,0,0
374,2001-01-09,2101.135,0,0
375,2001-01-10,2125.615,0,0
376,2001-01-11,2119.141,0,0
377,2001-01-12,2104.747,0,0
378,2001-01-13,2104.747,0,0
379,2001-01-14,2104.747,0,0
380,2001-01-15,2032.443,0,0
381,2001-01-16,2045.887,0,0
382,2001-01-17,2034.584,0,0
383,2001-01-18,2043.11,0,0
384,2001-01-19,2065.606,0,0
385,2001-01-20,2065.606,0,0
386,2001-01-21,2065.606,0,0
387,2001-01-22,2065.606,0,0
388,2001-01-23,2065.606,0,0
389,2001-01-24,2065.606,0,0
390,2001-01-25,2065.606,0,0
391,2001-01-26,2065.606,0,0
392,2001-01-27,2065.606,0,0
393,2001-01-28,2065.606,0,0
394,2001-01-29,2065.606,0,0
395,2001-01-30,2065.606,0,0
396,2001-01-31,2065.606,0,0
397,2001-02-01,2065.606,0,0
398,2001-02-02,2065.606,0,0
399,2001-02-03,2065.606,0,0
400,2001-02-04,2065.606,0,0
401,2001-02-05,2008.032,0,0
402,2001-02-06,1995.315,0,0
403,2001-02-07,1979.939,0,0
404,2001-02-08,1930.138,0,0
405,2001-02-09,1956.97,0,0
406,2001-02-10,1956.97,0,0
407,2001-02-11,1956.97,0,0
408,2001-02-12,1961.221,0,0
409,2001-02-13,1963.528,0,0
410,2001-02-14,1963.2,0,0
411,2001-02-15,1946.479,0,0
412,2001-02-16,1941.964,0,0
413,2001-02-17,1941.964,0,0
414,2001-02-18,1941.964,0,0
415,2001-02-19,1967.55,0,0
416,2001-02-20,1953.218,0,0
417,2001-02-21,1909.326,0,0
418,2001-02-22,1907.26,0,0
419,2001-02-23,1936.346,0,0
420,2001-02-24,1936.346,0,0
421,2001-02-25,1936.346,0,0
422,2001-02-26,1953.341,0,0
423,2001-02-27,1962.042,0,0
424,2001-02-28,1959.18,0,0
425,2001-03-01,1965.121,0,0
426,2001-03-02,1985.111,0,0
427,2001-03-03,1985.111,0,0
428,2001-03-04,1985.111,0,0
429,2001-03-05,1984.2,0,0
430,2001-03-06,1990.06,0,0
431,2001-03-07,1991.177,0,0
432,2001-03-08,2000.9,0,0
433,2001-03-09,2011.66,0,0
434,2001-03-10,2011.66,0,0
435,2001-03-11,2011.66,0,0
436,2001-03-12,2012.552,0,0
437,2001-03-13,1998.699,0,0
438,2001-03-14,2018.616,0,0
439,2001-03-15,2022.601,0,0
440,2001-03-16,2020.236,0,0
441,2001-03-17,2020.236,0,0
442,2001-03-18,2020.236,0,0
443,2001-03-19,2036.617,0,0
444,2001-03-20,2045.793,0,0
445,2001-03-21,2066.39,0,0
446,2001-03-22,2087.532,0,0
447,2001-03-23,2053.539,0,0
448,2001-03-24,2053.539,0,0
449,2001-03-25,2053.539,0,0
450,2001-03-26,2089.881,0,0
451,2001-03-27,2107.258,0,0
452,2001-03-28,2106.874,0,0
453,2001-03-29,2101.658,0,0
454,2001-03-30,2112.775,0,0
455,2001-03-31,2112.775,0,0
456,2001-04-01,2112.775,0,0
457,2001-04-02,2125.084,0,0
458,2001-04-03,2123.052,0,0
459,2001-04-04,2090.719,0,0
460,2001-04-05,2112.6,0,0
461,2001-04-06,2108.606,0,0
462,2001-04-07,2108.606,0,0
463,2001-04-08,2108.606,0,0
464,2001-04-09,2117.367,0,0
465,2001-04-10,2128.479,0,0
466,2001-04-11,2131.397,0,0
467,2001-04-12,2134.798,0,0
468,2001-04-13,2145.4,0,0
469,2001-04-14,2145.4,0,0
470,2001-04-15,2145.4,0,0
471,2001-04-16,2168.059,0,0
472,2001-04-17,2176.679,0,0
473,2001-04-18,2172.564,0,0
474,2001-04-19,2172.87,0,0
475,2001-04-20,2152.335,0,0
476,2001-04-21,2152.335,0,0
477,2001-04-22,2152.335,0,0
478,2001-04-23,2150.426,0,0
479,2001-04-24,2166.174,0,0
480,2001-04-25,2119.18,0,0
481,2001-04-26,2105.056,0,0
482,2001-04-27,2115.109,0,0
483,2001-04-28,2115.109,0,0
484,2001-04-29,2115.109,0,0
485,2001-04-30,2119.184,0,0
486,2001-05-01,2119.184,0,0
487,2001-05-02,2119.184,0,0
488,2001-05-03,2119.184,0,0
489,2001-05-04,2119.184,0,0
490,2001-05-05,2119.184,0,0
491,2001-05-06,2119.184,0,0
492,2001-05-07,2119.184,0,0
493,2001-05-08,2137.994,0,0
494,2001-05-09,2132.89,0,0
495,2001-05-10,2147.283,0,0
496,2001-05-11,2155.405,0,0
497,2001-05-12,2155.405,0,0
498,2001-05-13,2155.405,0,0
499,2001-05-14,2178.466,0,0
500,2001-05-15,2191.064,0,0
501,2001-05-16,2199.505,0,0
502,2001-05-17,2194.647,0,0
503,2001-05-18,2203.372,0,0
504,2001-05-19,2203.372,0,0
505,2001-05-20,2203.372,0,0
506,2001-05-21,2213.595,0,0
507,2001-05-22,2210.337,0,0
508,2001-05-23,2197.595,0,0
509,2001-05-24,2198.297,0,0
510,2001-05-25,2193.576,0,0
511,2001-05-26,2193.576,0,0
512,2001-05-27,2193.576,0,0
513,2001-05-28,2179.699,0,0
514,2001-05-29,2180.276,0,0
515,2001-05-30,2211.201,0,0
516,2001-05-31,2214.257,0,0
517,2001-06-01,2219.591,0,0
518,2001-06-02,2219.591,0,0
519,2001-06-03,2219.591,0,0
520,2001-06-04,2226.779,0,0
521,2001-06-05,2234.987,0,0
522,2001-06-06,2238.501,0,0
523,2001-06-07,2229.812,0,0
524,2001-06-08,2223.068,0,0
525,2001-06-09,2223.068,0,0
526,2001-06-10,2223.068,0,0
527,2001-06-11,2214.623,0,0
528,2001-06-12,2222.959,0,0
529,2001-06-13,2242.423,0,0
530,2001-06-14,2202.398,0,0
531,2001-06-15,2210.97,0,0
532,2001-06-16,2210.97,0,0
533,2001-06-17,2210.97,0,0
534,2001-06-18,2167.647,0,0
535,2001-06-19,2170.454,0,0
536,2001-06-20,2163.123,0,0
537,2001-06-21,2189.145,0,0
538,2001-06-22,2206.067,0,0
539,2001-06-23,2206.067,0,0
540,2001-06-24,2206.067,0,0
541,2001-06-25,2230.197,0,0
542,2001-06-26,2233.591,0,0
543,2001-06-27,2229.828,0,0
544,2001-06-28,2219.25,0,0
545,2001-06-29,2218.029,0,0
546,2001-06-30,2218.029,0,0
547,2001-07-01,2218.029,0,0
548,2001-07-02,2205.985,0,0
549,2001-07-03,2211.83,0,0
550,2001-07-04,2202.058,0,0
551,2001-07-05,2181.663,0,0
552,2001-07-06,2170.521,0,0
553,2001-07-07,2170.521,0,0
554,2001-07-08,2170.521,0,0
555,2001-07-09,2169.655,0,0
556,2001-07-10,2189.785,0,0
557,2001-07-11,2168.74,0,0
558,2001-07-12,2165.491,0,0
559,2001-07-13,2161.34,0,0
560,2001-07-14,2161.34,0,0
561,2001-07-15,2161.34,0,0
562,2001-07-16,2146.236,0,0
563,2001-07-17,2140.981,0,0
564,2001-07-18,2146.541,0,0
565,2001-07-19,2150.265,0,0
566,2001-07-20,2179.624,0,0
567,2001-07-21,2179.624,0,0
568,2001-07-22,2179.624,0,0
569,2001-07-23,2169.01,0,0
570,2001-07-24,2136.45,0,0
571,2001-07-25,2112.26,0,0
572,2001-07-26,2094.01,0,0
573,2001-07-27,2065.73,0,0
574,2001-07-28,2065.73,0,0
575,2001-07-29,2065.73,0,0
576,2001-07-30,1956.8,0,0
577,2001-07-31,1920.32,0,0
578,2001-08-01,1986.93,0,0
579,2001-08-02,1957.02,0,0
580,2001-08-03,1958.69,0,0
581,2001-08-04,1958.69,0,0
582,2001-08-05,1958.69,0,0
583,2001-08-06,1882.13,0,0
584,2001-08-07,1903.93,0,0
585,2001-08-08,1895.17,0,0
586,2001-08-09,1924.59,0,0
587,2001-08-10,1955.036,0,0
588,2001-08-11,1955.036,0,0
589,2001-08-12,1955.036,0,0
590,2001-08-13,1955.1,0,0
591,2001-08-14,1939.542,0,0
592,2001-08-15,1947.359,0,0
593,2001-08-16,1919.645,0,0
594,2001-08-17,1924.003,0,0
595,2001-08-18,1924.003,0,0
596,2001-08-19,1924.003,0,0
597,2001-08-20,1934.489,0,0
598,2001-08-21,1938.871,0,0
599,2001-08-22,1903.446,0,0
600,2001-08-23,1902.99,0,0
601,2001-08-24,1886.8,0,0
602,2001-08-25,1886.8,0,0
603,2001-08-26,1886.8,0,0
604,2001-08-27,1827.25,0,0
605,2001-08-28,1843.385,0,0
606,2001-08-29,1847.536,0,0
607,2001-08-30,1839.631,0,0
608,2001-08-31,1834.138,0,0
609,2001-09-01,1834.138,0,0
610,2001-09-02,1834.138,0,0
611,2001-09-03,1817.19,0,0
612,2001-09-04,1862.36,0,0
613,2001-09-05,1868.27,0,0
614,2001-09-06,1861.561,0,0
615,2001-09-07,1808.844,0,0
616,2001-09-08,1808.844,0,0
617,2001-09-09,1808.844,0,0
618,2001-09-10,1856.529,0,0
619,2001-09-11,1863.78,0,0
620,2001-09-12,1852.604,0,0
621,2001-09-13,1839.909,0,0
622,2001-09-14,1818.382,0,0
623,2001-09-15,1818.382,0,0
624,2001-09-16,1818.382,0,0
625,2001-09-17,1784.608,0,0
626,2001-09-18,1798.622,0,0
627,2001-09-19,1822.695,0,0
628,2001-09-20,1818.419,0,0
629,2001-09-21,1807.019,0,0
630,2001-09-22,1807.019,0,0
631,2001-09-23,1807.019,0,0
632,2001-09-24,1794.961,0,0
633,2001-09-25,1793.884,0,0
634,2001-09-26,1767.814,0,0
635,2001-09-27,1764.932,0,0
636,2001-09-28,1764.867,0,0
637,2001-09-29,1764.867,0,0
638,2001-09-30,1764.867,0,0
639,2001-10-01,1764.867,0,0
640,2001-10-02,1764.867,0,0
641,2001-10-03,1764.867,0,0
642,2001-10-04,1764.867,0,0
643,2001-10-05,1764.867,0,0
644,2001-10-06,1764.867,0,0
645,2001-10-07,1764.867,0,0
646,2001-10-08,1726.533,0,0
647,2001-10-09,1744.64,0,0
648,2001-10-10,1686.612,0,0
649,2001-10-11,1638.326,0,0
650,2001-10-12,1691.326,0,0
651,2001-10-13,1691.326,0,0
652,2001-10-14,1691.326,0,0
653,2001-10-15,1687.28,0,0
654,2001-10-16,1655.902,0,0
655,2001-10-17,1643.066,0,0
656,2001-10-18,1615.579,0,0
657,2001-10-19,1572.453,0,0
658,2001-10-20,1572.453,0,0
659,2001-10-21,1572.453,0,0
660,2001-10-22,1520.669,0,0
661,2001-10-23,1670.562,0,0
662,2001-10-24,1718.06,0,0
663,2001-10-25,1676.499,0,0
664,2001-10-26,1677.878,0,0
665,2001-10-27,1677.878,0,0
666,2001-10-28,1677.878,0,0
667,2001-10-29,1700.477,0,0
668,2001-10-30,1682.769,0,0
669,2001-10-31,1689.17,0,0
670,2001-11-01,1707.754,0,0
671,2001-11-02,1691.351,0,0
672,2001-11-03,1691.351,0,0
673,2001-11-04,1691.351,0,0
674,2001-11-05,1679.572,0,0
675,2001-11-06,1671.278,0,0
676,2001-11-07,1594.05,0,0
677,2001-11-08,1605.871,0,0
678,2001-11-09,1630.359,0,0
679,2001-11-10,1630.359,0,0
680,2001-11-11,1630.359,0,0
681,2001-11-12,1621.195,0,0
682,2001-11-13,1615.931,0,0
683,2001-11-14,1617.102,0,0
684,2001-11-15,1621.344,0,0
685,2001-11-16,1646.763,0,0
686,2001-11-17,1646.763,0,0
687,2001-11-18,1646.763,0,0
688,2001-11-19,1669.894,0,0
689,2001-11-20,1699.732,0,0
690,2001-11-21,1705.664,0,0
691,2001-11-22,1715.813,0,0
692,2001-11-23,1712.564,0,0
693,2001-11-24,1712.564,0,0
694,2001-11-25,1712.564,0,0
695,2001-11-26,1705.885,0,0
696,2001-11-27,1722.589,0,0
697,2001-11-28,1735,0,0
698,2001-11-29,1732.296,0,0
699,2001-11-30,1747.993,0,0
700,2001-12-01,1747.993,0,0
701,2001-12-02,1747.993,0,0
702,2001-12-03,1762.562,0,0
703,2001-12-04,1769.681,0,0
704,2001-12-05,1745.227,0,0
705,2001-12-06,1751.182,0,0
706,2001-12-07,1745.407,0,0
707,2001-12-08,1745.407,0,0
708,2001-12-09,1745.407,0,0
709,2001-12-10,1748.682,0,0
710,2001-12-11,1728.878,0,0
711,2001-12-12,1715.172,0,0
712,2001-12-13,1688.013,0,0
713,2001-12-14,1675.514,0,0
714,2001-12-15,1675.514,0,0
715,2001-12-16,1675.514,0,0
716,2001-12-17,1665.938,0,0
717,2001-12-18,1687.29,0,0
718,2001-12-19,1672.698,0,0
719,2001-12-20,1631.537,0,0
720,2001-12-21,1640.142,0,0
721,2001-12-22,1640.142,0,0
722,2001-12-23,1640.142,0,0
723,2001-12-24,1606.104,0,0
724,2001-12-25,1611.17,0,0
725,2001-12-26,1633.643,0,0
726,2001-12-27,1627.923,0,0
727,2001-12-28,1639.484,0,0
728,2001-12-29,1639.484,0,0
729,2001-12-30,1639.484,0,0
730,2001-12-31,1645.971,0,0
731,2002-01-01,1645.971,0,0
732,2002-01-02,1645.971,0,0
733,2002-01-03,1645.971,0,0
734,2002-01-04,1611.393,0,0
735,2002-01-05,1611.393,0,0
736,2002-01-06,1611.393,0,0
737,2002-01-07,1596.76,0,0
738,2002-01-08,1583.461,0,0
739,2002-01-09,1561.349,0,0
740,2002-01-10,1576.437,0,0
741,2002-01-11,1535.593,0,0
742,2002-01-12,1535.593,0,0
743,2002-01-13,1535.593,0,0
744,2002-01-14,1485.108,0,0
745,2002-01-15,1459.653,0,0
746,2002-01-16,1479.619,0,0
747,2002-01-17,1419.519,0,0
748,2002-01-18,1415.438,0,0
749,2002-01-19,1415.438,0,0
750,2002-01-20,1415.438,0,0
751,2002-01-21,1366.968,0,0
752,2002-01-22,1358.691,0,0
753,2002-01-23,1444.965,0,0
754,2002-01-24,1456.404,0,0
755,2002-01-25,1451.484,0,0
756,2002-01-26,1451.484,0,0
757,2002-01-27,1451.484,0,0
758,2002-01-28,1359.549,0,0
759,2002-01-29,1392.775,0,0
760,2002-01-30,1396.605,0,0
761,2002-01-31,1491.665,0,0
762,2002-02-01,1485.77,0,0
763,2002-02-02,1485.77,0,0
764,2002-02-03,1485.77,0,0
765,2002-02-04,1511.327,0,0
766,2002-02-05,1518.28,0,0
767,2002-02-06,1485.802,0,0
768,2002-02-07,1515.394,0,0
769,2002-02-08,1506.615,0,0
770,2002-02-09,1506.615,0,0
771,2002-02-10,1506.615,0,0
772,2002-02-11,1506.615,0,0
773,2002-02-12,1506.615,0,0
774,2002-02-13,1506.615,0,0
